image,timestamp,response,pred_label,pred_conf,pred_llm_judge
chair9-bicycle3,2024-02-24 15:36:11,"A chair with wheels and a black base is shown in a close-up shot. The chair is positioned on a metal frame, and its legs are made of metal as well. The wheels are located at the bottom of the chair, providing mobility and ease of movement. The overall appearance of the chair is sleek and modern, with a focus on the metal components that give it a sturdy and contemporary look.",chair,0.9999317,"I, G"
bottle1-clock1,2024-02-24 15:36:12,A bottle of wine is covered in numbers and symbols.,bottle,0.99999964,F
knife1-airplane1,2024-02-24 15:36:13,A close-up of a shredded paper.,airplane,0.9650203,X
car8-chair1,2024-02-24 15:36:14,A room with red seats,chair,0.9996125,X
cat10-oven2,2024-02-24 15:36:14,A blurry picture of a bunch of objects.,airplane,0.98118895,X
knife6-knife1,2024-02-24 15:36:16,A colorful abstract image of a woman's hands and arms.,airplane,0.80230176,X
chair10-bird3,2024-02-24 15:36:18,"A chair is shown with a person sitting in it. The chair is red and the person is wearing a white shirt. The image is blurry, giving it an artistic feel.",chair,0.99999964,I
cat6-keyboard3,2024-02-24 15:36:19,A cat is sitting on a computer keyboard.,cat,0.51641166,"H, M"
boat9-bear3,2024-02-24 15:36:20,A closeup of a dog's fur.,dog,0.99994683,H
truck1-clock3,2024-02-24 15:36:21,A white truck is shown with many clocks on its side.,truck,0.99497885,P
knife6-chair3,2024-02-24 15:36:22,A blurry picture of many chairs in a room.,chair,0.9999982,I
elephant1-chair1,2024-02-24 15:36:22,A blurry picture of chairs,chair,0.99999964,I
bottle3-bird1,2024-02-24 15:36:23,A blue bottle wrapped in plastic.,bottle,1.0,F
truck2-car3,2024-02-24 15:36:24,A red truck is parked in front of a red truck.,truck,1.0,P
boat7-elephant3,2024-02-24 15:36:26,A sailboat is etched into the side of a leather item.,boat,0.9999957,E
bear2-oven1,2024-02-24 15:36:29,"A bear is standing on a rocky surface, with a blurry background. The bear appears to be looking towards the camera, and its fur is visible in the close-up shot. The image is somewhat distorted, giving it an artistic and unique appearance.",bear,0.9999912,B
bird6-elephant2,2024-02-24 15:36:36,"The image is a close-up of a wooden floor with a patterned design. The floor appears to be made of wood, and the pattern is reminiscent of a snake's skin. The close-up view allows the viewer to appreciate the intricate details and textures of the wooden floor. The patterned design adds visual interest to the scene and creates a unique focal point in the room. The wooden floor can be seen as a decorative element, adding warmth and character to the space.",chair,0.678443,X
knife10-elephant3,2024-02-24 15:36:43,"The image shows a close-up view of a crocodile's skin, with its intricate patterns and textures. The crocodile's skin appears to be dry and somewhat rough, indicating that it is a close-up shot of a crocodile's hide. The patterns on the crocodile's skin are visible, providing a detailed look at the unique characteristics of this animal's skin. The image captures the beauty and complexity of the crocodile's skin, highlighting its distinctive features and the natural beauty of the animal.",elephant,0.95692104,X
dog3-knife3,2024-02-24 15:36:44,A black dog is sitting on a chair.,chair,0.9984218,"H, I"
bicycle3-truck3,2024-02-24 15:36:45,A closeup of a tractor with a blurry background.,truck,0.9849278,X
knife5-knife3,2024-02-24 15:36:46,A closeup of a belt buckle.,airplane,0.66676176,X
dog4-truck2,2024-02-24 15:36:47,A red hand is shown in a close-up shot.,bird,0.53402495,X
bear3-cat1,2024-02-24 15:36:54,"A brown animal, possibly a cat or a fox, is laying down on a white surface. The animal appears to be resting or sleeping, with its body curled up and its head tucked under its paws. The white surface could be a blanket, a sheet, or a piece of clothing, providing a contrasting background for the brown animal. The scene captures the peaceful and relaxed nature of the animal, as it enjoys its time resting on the white surface.",cat,0.8099298,H
cat2-boat2,2024-02-24 15:36:55,A cat's face is shown in a collage of different images.,cat,0.99999475,H
bottle6-dog3,2024-02-24 15:36:56,"A closeup of a dog's face, with the background blurred.",dog,0.9999448,K
oven10-cat2,2024-02-24 15:36:57,A blurry picture of an oven.,oven,1.0,O
airplane5-chair3,2024-02-24 15:36:58,A blurry picture of a bunch of chairs.,chair,0.99999845,I
keyboard3-cat1,2024-02-24 15:36:59,A closeup of a guitar with a cat in the background.,cat,0.99994206,X
chair7-bottle1,2024-02-24 15:37:00,A chair is covered in various bottles and cans.,chair,0.9938053,"I, F"
cat4-keyboard2,2024-02-24 15:37:02,"A close-up of a computer keyboard with a black object, possibly a key or a piece of dirt, in the center.",keyboard,0.99999714,M
bear2-airplane1,2024-02-24 15:37:03,A bear is sitting on top of a pile of papers.,bear,0.99999845,B
keyboard2-bottle1,2024-02-24 15:37:12,"A large assortment of bottles and cans, including alcoholic beverages and soft drinks, are displayed in a cluttered manner. The bottles vary in size and shape, with some being taller and slimmer, while others are shorter and wider. The arrangement of the bottles and cans creates a visually striking scene, showcasing the wide variety of drinks available.

In addition to the bottles and cans, there are also a few cups scattered throughout the scene, indicating that the drinks may be intended for consumption. The overall impression is that of a lively gathering or a celebration, where people can enjoy a diverse selection of beverages.",bottle,0.9999999,F
chair8-bicycle3,2024-02-24 15:37:13,A chair is shown in a distorted view.,chair,0.9999999,I
elephant4-oven1,2024-02-24 15:37:13,A gray elephant is standing in a white room.,elephant,0.9999809,L
chair8-boat1,2024-02-24 15:37:14,A colorful chair is shown in an artistic painting.,chair,0.9999999,I
cat4-clock2,2024-02-24 15:37:15,A cat is sitting on a clock.,clock,0.8642388,"H, J"
car5-knife2,2024-02-24 15:37:16,A colorful painting of a car.,car,0.9999254,G
dog6-bicycle1,2024-02-24 15:37:17,A 3D image of a rose is shown with many different parts.,airplane,0.6633803,X
keyboard1-car3,2024-02-24 15:37:18,A picture of a car with a red seat.,car,0.9984981,G
dog3-clock1,2024-02-24 15:37:18,A clock made of numbers,clock,1.0,J
dog10-airplane1,2024-02-24 15:37:19,A dog is sitting in the middle of a pile of papers.,dog,0.9998555,K
oven6-airplane3,2024-02-24 15:37:20,A closeup of a toaster oven with a turkey inside.,oven,1.0,O
clock6-knife2,2024-02-24 15:37:21,A metal object with a hole in the center surrounded by several books.,bottle,0.96069145,X
elephant6-oven1,2024-02-24 15:37:22,An elephant is standing in a white room.,elephant,1.0,L
bottle1-car1,2024-02-24 15:37:23,A colorful picture of a bottle.,bottle,1.0,F
bicycle7-elephant2,2024-02-24 15:37:32,"A bicycle is shown in a close-up shot, with the frame and spokes clearly visible. The bicycle appears to be old and rusted, indicating that it has seen a lot of use over the years. The background is blurry, which further emphasizes the focus on the bicycle itself. The rusted appearance of the bike suggests that it has been exposed to the elements, and the passage of time has taken its toll on the once-functional piece of equipment. The close-up shot of the bicycle allows the viewer to appreciate the intricate details of the frame, spokes, and other components, while also evoking a sense of nostalgia and the passage of time.",bicycle,0.99999726,C
chair5-keyboard2,2024-02-24 15:37:33,A closeup of a computer keyboard with a black background.,keyboard,1.0,M
cat4-dog3,2024-02-24 15:37:34,A brown dog is laying down on a white background.,dog,0.9999124,K
chair3-car3,2024-02-24 15:37:35,A red car is shown in a distorted view.,car,0.9975017,G
airplane1-clock1,2024-02-24 15:37:36,A colorful abstract of clocks,clock,1.0,X
oven3-bottle3,2024-02-24 15:37:43,"The image features a collage of various objects, including cans of soda, bottles, and other items. The cans and bottles are scattered throughout the scene, creating a visually interesting and somewhat chaotic composition. The arrangement of these objects suggests that they have been intentionally placed together to create a unique and eye-catching display. The presence of multiple cans and bottles in different positions and orientations adds a sense of depth and dimension to the image, making it an intriguing and engaging visual piece.",bottle,0.9994198,F
bottle4-airplane1,2024-02-24 15:37:50,"A soda can is shown in a close-up shot, with its surface broken up into many pieces. The image is a collage of different parts of the can, creating an abstract and interesting visual effect. The can appears to be made of paper or cardboard, and the pieces are scattered around the frame, giving the impression of a dynamic and creative composition. The close-up view of the soda can highlights its texture and the intricate details of its surface, making it a unique and captivating piece of art.",bottle,0.98316115,X
bear1-bird2,2024-02-24 15:37:50,A bear is sitting on the snow.,bear,0.9999999,B
truck1-car3,2024-02-24 15:37:51,A red firetruck is shown in a distorted view.,truck,0.9997002,G
chair1-oven3,2024-02-24 15:37:52,A picture of a computer monitor with a mouse.,keyboard,0.48411337,X
knife8-car2,2024-02-24 15:37:53,A blurry picture of a car.,car,0.99937916,G
keyboard7-truck2,2024-02-24 15:37:54,A red car is reflected in a shiny surface.,car,0.9999733,G
elephant7-bird1,2024-02-24 15:37:55,A blue elephant is walking in the sand.,elephant,0.999997,L
dog4-oven1,2024-02-24 15:37:55,A blurry image of a camera.,airplane,0.9749239,X
dog7-oven2,2024-02-24 15:37:56,A person is standing in a dark room with a light shining on them.,clock,0.9993974,X
bear1-bear3,2024-02-24 15:37:57,A closeup of a beaver.,dog,0.51412183,X
chair7-truck3,2024-02-24 15:37:58,A colorful chair with blue and yellow seats.,chair,1.0,I
keyboard5-oven2,2024-02-24 15:37:59,A picture of a city at night.,airplane,0.92241055,X
bicycle4-truck3,2024-02-24 15:38:00,A close-up of a bicycle with a blurry background.,bicycle,0.99999964,C
boat10-bear3,2024-02-24 15:38:01,A closeup of a dog's face with blurry background.,dog,0.9999691,K
knife3-clock2,2024-02-24 15:38:02,A blurry picture of a clock.,clock,1.0,J
elephant6-bicycle1,2024-02-24 15:38:07,"A mother elephant and her baby are depicted in a modern art style, with the elephants' bodies made up of various machine parts and abstract shapes. The baby elephant is positioned close to the mother, showcasing their connection and the intricate details of the artwork. The composition of the image emphasizes the unique and creative representation of the elephants, blending elements of nature with the industrial world.",elephant,0.9999987,X
keyboard1-airplane2,2024-02-24 15:38:08,A close-up of a hole in a white wall.,airplane,0.6062632,X
bird7-cat3,2024-02-24 15:38:10,"A bird is perched on a piece of furniture, and it appears to be dripping water.",bird,0.9995049,"I, D"
bird5-bear3,2024-02-24 15:38:11,A bird is perched on a branch.,bird,0.9999608,D
bottle9-truck1,2024-02-24 15:38:12,A red bottle with a red star on it.,bottle,1.0,F
boat9-chair2,2024-02-24 15:38:12,A room with many wooden chairs.,chair,1.0,I
bottle5-chair1,2024-02-24 15:38:13,A row of red seats in a theater.,chair,0.9868181,X
truck3-dog3,2024-02-24 15:38:22,"A small dog is laying on a wooden floor, with a chocolate bar sitting next to it. The dog appears to be staring at the chocolate bar, possibly tempted by its presence. The scene creates a sense of curiosity and playfulness, as the dog seems to be intrigued by the chocolate bar.

The wooden floor adds a warm and natural touch to the scene, while the presence of the chocolate bar introduces an element of indulgence and treat. The image captures a moment of rest and relaxation for the dog, as it enjoys its time on the floor, surrounded by the comforting and familiar environment of its home.",dog,0.9983725,X
bird9-chair1,2024-02-24 15:38:23,A person is sitting in a chair in a room with pink walls.,chair,0.9999988,I
dog6-clock1,2024-02-24 15:38:25,"A dog is depicted in a painting, surrounded by clocks.",clock,0.9936427,"K, J"
car1-clock2,2024-02-24 15:38:30,"A car is shown in a close-up shot, with the background blurred out. The car has a unique design, featuring a combination of red, black, and silver colors. The car's license plate is also visible, indicating that it is a real vehicle. The close-up view of the car allows the viewer to appreciate its details and artistic design, making it an interesting and visually appealing image.",car,0.9994785,G
clock4-car2,2024-02-24 15:38:32,"A colorful clock with a red background and a blurry, out-of-focus appearance.",clock,1.0,J
boat5-car3,2024-02-24 15:38:33,A painting of a junkyard with cars and parts.,car,0.96429646,G. car
truck9-truck3,2024-02-24 15:38:34,A white truck is parked in a parking lot.,truck,0.99999905,P
truck1-cat1,2024-02-24 15:38:35,A cat is laying on a couch.,cat,0.9999999,H
elephant3-cat2,2024-02-24 15:38:41,"The image is a close-up of a large elephant, with its trunk and tail visible. The elephant appears to be standing on a sandy surface, possibly in a desert environment. The background is blurry, which adds to the sense of depth and emphasizes the elephant's presence in the foreground. The image captures the majestic and powerful appearance of the elephant, showcasing its unique features and natural beauty.",elephant,0.99999917,L
keyboard3-bird3,2024-02-24 15:38:42,A picture of a guitar with a blurry background.,airplane,0.9076167,X
clock4-elephant2,2024-02-24 15:38:42,A clock with a wooden frame.,clock,1.0,J
oven8-cat3,2024-02-24 15:38:43,A closeup of a candle holder with a candle in it.,bottle,0.9128145,X
airplane7-car1,2024-02-24 15:38:44,A painting of cars,car,0.9999573,G
dog4-elephant2,2024-02-24 15:38:45,A tiger's face is shown in a close-up shot.,bear,0.5512171,X
knife2-bear2,2024-02-24 15:38:46,A closeup of a dog's face with a chain around its neck.,dog,0.9995974,K
clock6-car2,2024-02-24 15:38:47,A colorful clock with a red background.,clock,1.0,J
boat7-chair1,2024-02-24 15:38:48,A blurry picture of a row of red seats in a theater.,chair,0.65468764,X
dog7-bird3,2024-02-24 15:38:49,A brown and white dog is looking at the camera.,dog,0.999992,K
bear4-clock3,2024-02-24 15:38:50,An elephant made of clocks,elephant,0.99182266,X
car1-car2,2024-02-24 15:38:51,A red car is shown in a distorted view.,car,0.9975017,G
knife3-bear2,2024-02-24 15:38:56,"A closeup of a beige animal, possibly a cat or a dog, with its head and neck visible. The fur is blurry and out of focus, giving the impression of a fuzzy, up-close shot. The animal appears to be looking directly at the camera, capturing the viewer's attention. The background is not clearly visible, as the focus is primarily on the animal's face and neck.",cat,0.80259305,"H, K"
boat4-bird1,2024-02-24 15:38:57,A closeup of a white cloth with blue stripes.,airplane,0.98338956,X
clock10-bird3,2024-02-24 15:38:58,A clock with a red face and a black background.,clock,1.0,J
chair1-bear1,2024-02-24 15:38:59,A blurry picture of a cat.,cat,0.99999,H
elephant7-knife2,2024-02-24 15:39:00,A hand is holding a stack of papers.,airplane,0.5915952,X
airplane3-chair3,2024-02-24 15:39:01,A blurry picture of a room with blue chairs.,chair,0.99975234,I
elephant7-car3,2024-02-24 15:39:09,"A red car is depicted in an artistic and distorted manner, with its reflection in a mirror creating a sense of depth and complexity. The car appears to be the main subject of the image, with its vibrant color and abstracted form.

The surrounding environment is also captured in the image, with a hint of greenery and other elements adding to the overall composition. The image showcases the creative and imaginative approach to capturing a seemingly ordinary subject, such as a red car, and transforming it into an intriguing and visually captivating piece of art.",car,0.99675226,G
elephant10-elephant1,2024-02-24 15:39:16,"The image is a close-up of an elephant's trunk, showcasing the intricate details and textures of the elephant's skin. The trunk is wrinkled and folded, giving the impression of a highly expressive and intelligent animal. The elephant's skin appears to be dry and leathery, indicating that it is an older elephant. The close-up view allows the viewer to appreciate the beauty and complexity of the elephant's skin, highlighting the importance of wildlife conservation and the protection of these majestic creatures.",elephant,1.0,L
cat10-clock1,2024-02-24 15:39:17,A painting of clocks,clock,1.0,J
bicycle1-oven1,2024-02-24 15:39:27,"A bicycle is shown in two different views, one with a blurry background and the other with a white background. The bicycle has a black frame and silver handlebars. The image is a 3D model of the bicycle, giving it a unique and interesting appearance. The blurry background adds a sense of motion and depth to the image, while the white background emphasizes the simplicity and elegance of the bicycle design. The two views showcase the bicycle from different angles, providing a comprehensive understanding of its structure and features. Overall, the image presents an artistic and visually appealing representation of the bicycle, highlighting its distinctive characteristics and inviting the viewer to appreciate its beauty and functionality.",bicycle,0.99999785,C
chair4-keyboard2,2024-02-24 15:39:28,A closeup of a computer keyboard with a blurry background.,keyboard,1.0,M
chair5-bicycle1,2024-02-24 15:39:29,A metal chair with wheels is sitting on top of a pile of metal parts.,chair,0.99999845,"I, G"
chair5-bird1,2024-02-24 15:39:30,A blue chair with a blue cushion on it.,chair,1.0,I
car1-oven3,2024-02-24 15:39:31,A blurry picture of a bunch of electronic devices.,airplane,0.83861995,M
knife5-clock1,2024-02-24 15:39:32,A colorful abstract painting of clocks.,clock,1.0,J
dog4-bird1,2024-02-24 15:39:33,A black dog is standing in front of a white wall.,dog,0.99995935,K
airplane10-bear3,2024-02-24 15:39:34,A closeup of a cat's whiskers.,cat,0.9999976,H
dog6-elephant2,2024-02-24 15:39:41,"A dog's face is shown in a close-up shot, with the rest of the body cropped out. The image is black and white, giving it a classic and timeless feel. The dog appears to be looking directly at the camera, capturing the viewer's attention. The close-up perspective allows for a detailed view of the dog's facial features, such as its eyes, nose, and ears. The image is visually striking and evokes a sense of connection between the viewer and the dog.",dog,0.99959785,X
cat9-bicycle1,2024-02-24 15:39:51,"The image is a 3D rendering of a pile of metal parts, resembling the inside of a machine or a junkyard. The various metal parts are scattered throughout the scene, creating a sense of depth and complexity. The composition of the image gives the impression of a dynamic and intricate arrangement of metal objects, which may be a representation of the inner workings of a machine or the accumulation of discarded parts in a junkyard. The use of 3D rendering techniques adds a layer of visual interest and intrigue, as the viewer is invited to explore the various components and their interrelationships. Overall, the image captures the essence of a complex and industrial environment, showcasing the beauty and intricacy of metal parts and their arrangement.",airplane,0.7900681,X
dog6-truck2,2024-02-24 15:39:52,A red and silver object with a number 3 on it.,clock,0.7608856,X
airplane5-oven3,2024-02-24 15:39:53,A blurry picture of a bunch of electronic devices.,airplane,0.83861995,M
knife2-elephant2,2024-02-24 15:39:59,"The image shows a close-up of a wooden surface with a long, thin crack running through it. The crack appears to be deep and somewhat irregular, giving the impression of an old or weathered piece of wood. The overall scene is somewhat abstract, as the focus is on the crack and the patterns created by the wood's texture. The image captures the natural beauty and imperfections of the wooden surface, highlighting the unique characteristics of this everyday material.",airplane,0.8849398,X
dog4-airplane3,2024-02-24 15:40:00,A dog's face is blurred in a picture.,dog,0.99991024,K
airplane5-bicycle1,2024-02-24 15:40:07,"A plane is shown in a 3D view, with its parts abstracted and distorted. The image is composed of various elements, such as a fighter jet, a propeller plane, and a helicopter. The plane's parts are scattered throughout the image, creating an artistic and intriguing visual effect. The distorted and abstracted nature of the plane's components adds a sense of depth and complexity to the image, making it an interesting and captivating piece of art.",airplane,1.0,X
oven2-truck3,2024-02-24 15:40:08,A colorful picture of a VCR.,airplane,0.8741084,X
chair1-airplane2,2024-02-24 15:40:08,A chair is shown in a painting.,chair,0.9999999,I
knife5-cat2,2024-02-24 15:40:18,"The image is a close-up of a brown leather belt. The belt is woven and has a unique pattern. The focus of the image is on the texture and details of the belt, making it appear blurry and out of focus. The close-up view emphasizes the intricate design and the natural aging of the leather, giving it a vintage and rustic appearance. The belt is likely made from high-quality materials, making it durable and long-lasting. The close-up perspective also highlights the craftsmanship and attention to detail in the belt's design, showcasing the skill and artistry involved in creating such a beautiful and functional accessory.",bottle,0.43626952,X
keyboard1-dog3,2024-02-24 15:40:22,"The image features a close-up of a dog's face, with its mouth open and showing its teeth. The dog's fur is visible, giving the impression of a blurred or fuzzy appearance. The image captures the dog's expression and movement, making it an interesting and dynamic representation of the animal.",dog,0.99982196,H
keyboard4-oven2,2024-02-24 15:40:23,A blurry picture of a city.,airplane,0.99209774,X
elephant5-chair3,2024-02-24 15:40:24,A blurry picture of chairs,chair,0.99999964,I
airplane10-elephant1,2024-02-24 15:40:30,"The image is a close-up of a crocodile's skin, with the pattern of an airplane visible on it. The crocodile's skin appears to be rough and textured, and the airplane's design is clearly visible on the surface. The image captures the unique combination of the crocodile's natural texture and the man-made patterns of the airplane, creating an interesting and intriguing visual effect.",airplane,0.99999547,A
airplane4-bird3,2024-02-24 15:40:31,A bird's eye view of a bird in flight.,airplane,0.64659786,D
car7-car1,2024-02-24 15:40:31,Two colorful cars are driving through a field of flowers.,car,0.99888235,G
truck2-airplane3,2024-02-24 15:40:32,A truck is shown with a logo on its side.,truck,1.0,P
car9-bird1,2024-02-24 15:40:33,A blue car is driving down a street.,car,0.99974746,G
knife6-clock2,2024-02-24 15:40:34,A blurry picture of a gun.,airplane,0.8168615,X
car3-elephant3,2024-02-24 15:40:35,A car is carved into the side of a rock.,car,0.98697335,G
bicycle9-car1,2024-02-24 15:40:42,"A colorful bicycle with a colorful wheel is shown in a close-up shot. The bicycle is surrounded by other objects, such as a car and a mirror, which are also colorful and distorted. The image appears to be a reflection of the bicycle and its wheel, creating a visually interesting and abstract composition. The bicycle's wheel is prominently featured, with its spokes and colors clearly visible. The overall effect of the image is a vibrant and dynamic representation of the bicycle and its environment.",bicycle,0.99999774,C
bicycle10-airplane2,2024-02-24 15:40:47,"A blue bike is shown in a close-up shot, with its tire and spokes clearly visible. The bike is positioned in front of a white background, making it stand out against the plain backdrop. The blue bike appears to be the main focus of the image, and its distinctive color and design make it an eye-catching subject.",bicycle,0.9999951,C
airplane2-bird3,2024-02-24 15:40:48,A picture of a picture of a bird.,bird,0.99991214,D
truck1-dog1,2024-02-24 15:40:49,A truck is driving down a street.,truck,1.0,P
oven6-bicycle1,2024-02-24 15:40:50,A diamond is set in a metal frame with a background of swirling colors.,clock,0.41278797,X
truck2-bicycle2,2024-02-24 15:40:51,A blurry picture of a car.,car,0.99937916,G
truck10-clock1,2024-02-24 15:40:52,A clock is painted on the side of a truck.,truck,0.97200924,"J, P"
bird7-car2,2024-02-24 15:40:54,"A closeup of a bird with a long tail, captured in a blurry, out-of-focus shot.",bird,0.99830806,D
cat10-keyboard1,2024-02-24 15:41:00,"A closeup of a black object, possibly a knife or a piece of metal, is shown. The object appears to be wet, possibly from water or oil, and it is resting on a surface. The closeup view allows for a detailed examination of the object's texture and surface, revealing its intricate patterns and the way it reflects light. The image captures the beauty and complexity of the black object, highlighting its unique characteristics and the way it interacts with its environment.",knife,0.9179133,N
bottle5-boat1,2024-02-24 15:41:05,"A beer bottle is shown in a distorted and colorful manner, with its colors blending and swirling around it. The bottle appears to be in mid-air, giving it a dynamic and artistic look. The colors and patterns surrounding the bottle create a visually striking and abstract image, making it an interesting and creative representation of the beer bottle.",bottle,0.99999964,F
keyboard10-car1,2024-02-24 15:41:06,A colorful painting of cars,car,0.9999442,G
bicycle5-elephant1,2024-02-24 15:41:15,"A bicycle is shown in a close-up view, with the frame and handlebars prominently displayed. The bicycle appears to be made of metal, giving it a sturdy and classic appearance. The handlebars are positioned at the front of the bicycle, providing the rider with a comfortable and efficient way to steer and control the bike. The close-up view of the bicycle highlights its intricate design and the attention to detail in its construction. The bicycle is likely a popular choice among riders who appreciate the durability and timeless appeal of a well-crafted, metal-framed bike.",bicycle,0.9999999,C
knife4-airplane3,2024-02-24 15:41:16,"A closeup of a gun with a silencer attached, partially covered in a blurred pattern.",airplane,0.62731475,X
truck1-chair2,2024-02-24 15:41:17,A room with many wooden chairs.,chair,1.0,I
cat5-chair3,2024-02-24 15:41:25,"A group of blue chairs is arranged in a circular pattern, creating a visually appealing display. The chairs are situated in various positions, with some closer to the center of the circle and others further away. The arrangement showcases the different angles and perspectives of the chairs, creating a dynamic and interesting composition. The blue color of the chairs adds a sense of harmony and cohesion to the scene, while the circular pattern emphasizes the interconnectedness of the objects. Overall, the image presents a creative and artistic arrangement of blue chairs, inviting the viewer to appreciate the beauty and intricacy of the design.",chair,0.99997723,I
knife9-bottle2,2024-02-24 15:41:27,A bunch of corkscrews and bottle openers are shown in a close-up shot.,bottle,0.9985067,F
bottle8-dog2,2024-02-24 15:41:28,A beer bottle with a furry texture is sitting on a table.,bottle,0.99999964,F
bicycle9-bottle1,2024-02-24 15:41:29,A bicycle made out of bottles and cans.,bicycle,0.98519796,"C, F"
bicycle8-chair2,2024-02-24 15:41:30,A bicycle is made out of chairs.,bicycle,0.5344037,"C, I"
oven2-boat3,2024-02-24 15:41:31,A blurry picture of a microwave.,oven,0.68600726,O
keyboard9-bear2,2024-02-24 15:41:31,A blurry picture of a cat.,cat,0.99999,H
boat5-clock3,2024-02-24 15:41:38,"The image is a close-up of a clock with multiple hands, creating an artistic and abstract appearance. The clock's face is covered in a 3D-like pattern, giving it a unique and visually interesting look. The clock's hands are positioned in various directions, further adding to the artistic nature of the image. The clock appears to be a central focus, with the surrounding elements blending together to create a cohesive and intriguing composition.",clock,0.99999845,J
cat1-dog1,2024-02-24 15:41:38,A closeup of a cat's face.,cat,0.9999981,H
boat3-airplane2,2024-02-24 15:41:39,A yellow and blue building with a yellow and blue window.,airplane,0.7326346,X
bear9-dog1,2024-02-24 15:41:41,"A closeup of a lion's face, with its mane blowing in the wind.",elephant,0.3750059,X
keyboard9-truck3,2024-02-24 15:41:42,A close-up of a camera with a blurry background.,airplane,0.97598445,X
car3-dog2,2024-02-24 15:41:43,A black car is parked in a parking lot.,car,0.999907,G
chair4-oven2,2024-02-24 15:41:44,A chair is shown in a blurred image.,chair,0.99999964,I
dog5-bear3,2024-02-24 15:41:45,A closeup of a brown dog with its hair blowing in the wind.,dog,0.9999616,K
boat8-truck2,2024-02-24 15:41:46,A red car is parked in a parking space.,car,0.99984443,G
cat1-bird1,2024-02-24 15:41:47,A cat with blue eyes and blue fur is looking at the camera.,cat,0.99999607,H
cat8-car2,2024-02-24 15:41:52,"The image is a close-up of a cat's face, with the cat's eyes and nose clearly visible. The cat's face is surrounded by a blurry, colorful background that includes several cars and a dog. The cat appears to be the main focus of the image, with the other elements in the background adding to the overall visual interest and creating a dynamic and engaging composition.",cat,0.99995995,"H, G, K"
airplane3-airplane2,2024-02-24 15:41:57,"An airplane is shown in a blurry, yellow-toned image. The plane appears to be in motion, possibly flying through the sky. The background features a blue sky, which contrasts with the yellowish hue of the airplane. The image captures the dynamic nature of the scene, emphasizing the sense of motion and speed.",airplane,1.0,A
boat4-bicycle3,2024-02-24 15:41:57,A picture of a guitar with a red background.,airplane,0.4906289,X
boat1-chair3,2024-02-24 15:41:58,A room with blue chairs.,chair,0.9999999,I
clock7-bear2,2024-02-24 15:41:59,A blurry clock,clock,1.0,J
clock1-dog2,2024-02-24 15:42:00,A closeup of a clock with a furry background.,clock,1.0,J
boat3-dog3,2024-02-24 15:42:01,Blurry picture of a person sitting on a bench.,chair,0.83822477,I
airplane9-airplane2,2024-02-24 15:42:02,A blue airplane is flying through the air.,airplane,1.0,A
bottle9-elephant2,2024-02-24 15:42:09,"The image features a close-up of a wooden bottle, which appears to be a decorative item. The bottle has an interesting texture and a unique shape, with a small hole in the top. The surface of the bottle is covered in a rich, dark brown color, which adds to its rustic charm. The bottle is positioned in the center of the image, and it is the main focus of the photograph. The close-up angle allows the viewer to appreciate the intricate details and the craftsmanship of the wooden bottle.",bottle,0.9999993,F
knife4-cat2,2024-02-24 15:42:10,A closeup of a snake's tail.,bird,0.6036805,X
truck7-bird2,2024-02-24 15:42:11,A semi truck is parked in a parking lot.,truck,0.99999905,P
airplane5-bird2,2024-02-24 15:42:17,"A fighter jet is shown in a close-up shot, with its sleek design and powerful appearance. The image is in black and white, emphasizing the jet's formidable presence. The fighter jet is equipped with missiles, which are visible on its wings, further enhancing its combat capabilities. The image captures the essence of a military aircraft, showcasing its strength and precision engineering.",airplane,0.9999913,X
oven2-bottle1,2024-02-24 15:42:19,A refrigerator filled with a large assortment of alcoholic beverages.,bottle,0.9999924,X
dog10-bicycle1,2024-02-24 15:42:20,A black dog is sitting on top of a pile of metal parts.,dog,0.99057543,K
bird5-oven3,2024-02-24 15:42:21,A blurry picture of a room with a microwave in it.,oven,0.50579166,X
truck9-boat3,2024-02-24 15:42:23,A horse is painted on the side of a white truck.,truck,0.99962175,P
dog7-chair2,2024-02-24 15:42:23,A chair made of many other chairs,chair,1.0,I
elephant10-bear1,2024-02-24 15:42:24,A closeup of a brown bear's face.,bear,0.9999918,B
knife10-keyboard3,2024-02-24 15:42:25,A closeup of a black and silver knife with a handle.,knife,1.0,N
bird3-oven1,2024-02-24 15:42:26,A blurry picture of a coffee maker.,airplane,0.5550074,X
keyboard5-cat1,2024-02-24 15:42:28,A closeup of a cat's paw on a waffle iron.,cat,0.99509984,H
dog3-bear3,2024-02-24 15:42:28,A black dog is laying on the ground.,dog,0.99998033,K
bicycle3-elephant2,2024-02-24 15:42:34,"The image is a close-up of a bicycle, with the focus on the front wheel and the handlebars. The bicycle appears to be old and rusted, giving it a vintage look. The background is blurry, emphasizing the attention on the bicycle. The overall scene suggests a sense of nostalgia and appreciation for the classic design of the bicycle.",bicycle,0.99999356,C
airplane8-bird1,2024-02-24 15:42:35,A plane is flying through the sky.,airplane,1.0,A
bottle1-keyboard3,2024-02-24 15:42:36,A black cat is walking in front of a white wall.,cat,0.99999595,H
